1306-th training, T = 0.000201, E = 0.490000
1307-th training, T = 0.000199, E = 0.490000
1308-th training, T = 0.000197, E = 0.490000
1309-th training, T = 0.000195, E = 0.500000
1310-th training, T = 0.000193, E = 0.490000
1311-th training, T = 0.000191, E = 0.480000
1312-th training, T = 0.000190, E = 0.490000
1313-th training, T = 0.000188, E = 0.500000
1314-th training, T = 0.000186, E = 0.490000
1315-th training, T = 0.000184, E = 0.500000
1316-th training, T = 0.000182, E = 0.490000
1317-th training, T = 0.000180, E = 0.490000
1318-th training, T = 0.000178, E = 0.490000
1319-th training, T = 0.000177, E = 0.490000
1320-th training, T = 0.000175, E = 0.490000
1321-th training, T = 0.000173, E = 0.490000
1322-th training, T = 0.000171, E = 0.490000
1323-th training, T = 0.000170, E = 0.490000
1324-th training, T = 0.000168, E = 0.490000
1325-th training, T = 0.000166, E = 0.490000
1326-th training, T = 0.000165, E = 0.490000
1327-th training, T = 0.000163, E = 0.480000
1328-th training, T = 0.000161, E = 0.490000
1329-th training, T = 0.000160, E = 0.480000
1330-th training, T = 0.000158, E = 0.490000
1331-th training, T = 0.000157, E = 0.490000
1332-th training, T = 0.000155, E = 0.490000
1333-th training, T = 0.000153, E = 0.490000
1334-th training, T = 0.000152, E = 0.490000
1335-th training, T = 0.000150, E = 0.490000
1336-th training, T = 0.000149, E = 0.490000
1337-th training, T = 0.000147, E = 0.490000
1338-th training, T = 0.000146, E = 0.480000
1339-th training, T = 0.000145, E = 0.490000
1340-th training, T = 0.000143, E = 0.490000
1341-th training, T = 0.000142, E = 0.490000
1342-th training, T = 0.000140, E = 0.480000
1343-th training, T = 0.000139, E = 0.490000
1344-th training, T = 0.000137, E = 0.490000
1345-th training, T = 0.000136, E = 0.490000
1346-th training, T = 0.000135, E = 0.490000
1347-th training, T = 0.000133, E = 0.490000
1348-th training, T = 0.000132, E = 0.490000
1349-th training, T = 0.000131, E = 0.490000
1350-th training, T = 0.000129, E = 0.490000
1351-th training, T = 0.000128, E = 0.490000
1352-th training, T = 0.000127, E = 0.490000
1353-th training, T = 0.000126, E = 0.490000
1354-th training, T = 0.000124, E = 0.490000
1355-th training, T = 0.000123, E = 0.490000
1356-th training, T = 0.000122, E = 0.500000
1357-th training, T = 0.000121, E = 0.500000
1358-th training, T = 0.000119, E = 0.490000
1359-th training, T = 0.000118, E = 0.490000
1360-th training, T = 0.000117, E = 0.490000
1361-th training, T = 0.000116, E = 0.490000
1362-th training, T = 0.000115, E = 0.490000
1363-th training, T = 0.000114, E = 0.490000
1364-th training, T = 0.000112, E = 0.490000
1365-th training, T = 0.000111, E = 0.490000
1366-th training, T = 0.000110, E = 0.480000
1367-th training, T = 0.000109, E = 0.490000
1368-th training, T = 0.000108, E = 0.490000
1369-th training, T = 0.000107, E = 0.490000
1370-th training, T = 0.000106, E = 0.490000
1371-th training, T = 0.000105, E = 0.490000
1372-th training, T = 0.000104, E = 0.490000
1373-th training, T = 0.000103, E = 0.490000
1374-th training, T = 0.000102, E = 0.490000
1375-th training, T = 0.000101, E = 0.490000
1376-th training, T = 0.000100, E = 0.490000
1377-th training, T = 0.000099, E = 0.490000
1378-th training, T = 0.000098, E = 0.490000
1379-th training, T = 0.000097, E = 0.490000
1380-th training, T = 0.000096, E = 0.490000
1381-th training, T = 0.000095, E = 0.490000
1382-th training, T = 0.000094, E = 0.490000
1383-th training, T = 0.000093, E = 0.490000
1384-th training, T = 0.000092, E = 0.500000
1385-th training, T = 0.000091, E = 0.490000
1386-th training, T = 0.000090, E = 0.480000
1387-th training, T = 0.000089, E = 0.490000
1388-th training, T = 0.000088, E = 0.490000
1389-th training, T = 0.000087, E = 0.490000
1390-th training, T = 0.000087, E = 0.490000
1391-th training, T = 0.000086, E = 0.490000
1392-th training, T = 0.000085, E = 0.480000
1393-th training, T = 0.000084, E = 0.490000
1394-th training, T = 0.000083, E = 0.490000
1395-th training, T = 0.000082, E = 0.490000
1396-th training, T = 0.000081, E = 0.480000
1397-th training, T = 0.000081, E = 0.490000
1398-th training, T = 0.000080, E = 0.490000
1399-th training, T = 0.000079, E = 0.480000
1400-th training, T = 0.000078, E = 0.490000
1401-th training, T = 0.000077, E = 0.490000
1402-th training, T = 0.000077, E = 0.490000
1403-th training, T = 0.000076, E = 0.490000
1404-th training, T = 0.000075, E = 0.490000
1405-th training, T = 0.000074, E = 0.490000
1406-th training, T = 0.000074, E = 0.480000
1407-th training, T = 0.000073, E = 0.490000
1408-th training, T = 0.000072, E = 0.480000
1409-th training, T = 0.000072, E = 0.490000
1410-th training, T = 0.000071, E = 0.490000
1411-th training, T = 0.000070, E = 0.490000
1412-th training, T = 0.000069, E = 0.490000
1413-th training, T = 0.000069, E = 0.490000
1414-th training, T = 0.000068, E = 0.490000
1415-th training, T = 0.000067, E = 0.490000
1416-th training, T = 0.000067, E = 0.490000
1417-th training, T = 0.000066, E = 0.490000
1418-th training, T = 0.000065, E = 0.490000
1419-th training, T = 0.000065, E = 0.480000
1420-th training, T = 0.000064, E = 0.480000
1421-th training, T = 0.000063, E = 0.490000
1422-th training, T = 0.000063, E = 0.490000
1423-th training, T = 0.000062, E = 0.490000
1424-th training, T = 0.000062, E = 0.490000
1425-th training, T = 0.000061, E = 0.490000
1426-th training, T = 0.000060, E = 0.490000
1427-th training, T = 0.000060, E = 0.490000
1428-th training, T = 0.000059, E = 0.490000
1429-th training, T = 0.000058, E = 0.490000
1430-th training, T = 0.000058, E = 0.490000
1431-th training, T = 0.000057, E = 0.490000
1432-th training, T = 0.000057, E = 0.490000
1433-th training, T = 0.000056, E = 0.500000
1434-th training, T = 0.000056, E = 0.490000
1435-th training, T = 0.000055, E = 0.490000
1436-th training, T = 0.000055, E = 0.490000
1437-th training, T = 0.000054, E = 0.490000
1438-th training, T = 0.000053, E = 0.490000
1439-th training, T = 0.000053, E = 0.490000
1440-th training, T = 0.000052, E = 0.490000
1441-th training, T = 0.000052, E = 0.480000
1442-th training, T = 0.000051, E = 0.490000
1443-th training, T = 0.000051, E = 0.490000
1444-th training, T = 0.000050, E = 0.490000
1445-th training, T = 0.000050, E = 0.490000
1446-th training, T = 0.000049, E = 0.490000
1447-th training, T = 0.000049, E = 0.490000
1448-th training, T = 0.000048, E = 0.490000
1449-th training, T = 0.000048, E = 0.490000
1450-th training, T = 0.000047, E = 0.500000
1451-th training, T = 0.000047, E = 0.490000
1452-th training, T = 0.000046, E = 0.490000
1453-th training, T = 0.000046, E = 0.490000
1454-th training, T = 0.000045, E = 0.480000
1455-th training, T = 0.000045, E = 0.490000
1456-th training, T = 0.000045, E = 0.490000
1457-th training, T = 0.000044, E = 0.490000
1458-th training, T = 0.000044, E = 0.490000
1459-th training, T = 0.000043, E = 0.480000
1460-th training, T = 0.000043, E = 0.490000
1461-th training, T = 0.000042, E = 0.490000
1462-th training, T = 0.000042, E = 0.490000
1463-th training, T = 0.000042, E = 0.490000
1464-th training, T = 0.000041, E = 0.500000
1465-th training, T = 0.000041, E = 0.490000
1466-th training, T = 0.000040, E = 0.480000
1467-th training, T = 0.000040, E = 0.490000
1468-th training, T = 0.000040, E = 0.490000
1469-th training, T = 0.000039, E = 0.490000
1470-th training, T = 0.000039, E = 0.480000
1471-th training, T = 0.000038, E = 0.490000
1472-th training, T = 0.000038, E = 0.490000
1473-th training, T = 0.000038, E = 0.490000
1474-th training, T = 0.000037, E = 0.490000
1475-th training, T = 0.000037, E = 0.490000
1476-th training, T = 0.000036, E = 0.490000
1477-th training, T = 0.000036, E = 0.490000
1478-th training, T = 0.000036, E = 0.490000
1479-th training, T = 0.000035, E = 0.490000
1480-th training, T = 0.000035, E = 0.480000
1481-th training, T = 0.000035, E = 0.490000
1482-th training, T = 0.000034, E = 0.490000
1483-th training, T = 0.000034, E = 0.500000
1484-th training, T = 0.000034, E = 0.490000
1485-th training, T = 0.000033, E = 0.490000
1486-th training, T = 0.000033, E = 0.490000
1487-th training, T = 0.000033, E = 0.490000
1488-th training, T = 0.000032, E = 0.490000
1489-th training, T = 0.000032, E = 0.490000
1490-th training, T = 0.000032, E = 0.490000
1491-th training, T = 0.000031, E = 0.480000
1492-th training, T = 0.000031, E = 0.490000
1493-th training, T = 0.000031, E = 0.490000
1494-th training, T = 0.000030, E = 0.490000
1495-th training, T = 0.000030, E = 0.490000
1496-th training, T = 0.000030, E = 0.490000
1497-th training, T = 0.000030, E = 0.490000
1498-th training, T = 0.000029, E = 0.490000
1499-th training, T = 0.000029, E = 0.490000
1500-th training, T = 0.000029, E = 0.490000
1501-th training, T = 0.000028, E = 0.490000
1502-th training, T = 0.000028, E = 0.490000
1503-th training, T = 0.000028, E = 0.490000
1504-th training, T = 0.000028, E = 0.490000
1505-th training, T = 0.000027, E = 0.490000
1506-th training, T = 0.000027, E = 0.480000
1507-th training, T = 0.000027, E = 0.490000
1508-th training, T = 0.000026, E = 0.490000
1509-th training, T = 0.000026, E = 0.490000
1510-th training, T = 0.000026, E = 0.490000
1511-th training, T = 0.000026, E = 0.480000
1512-th training, T = 0.000025, E = 0.480000
1513-th training, T = 0.000025, E = 0.480000
1514-th training, T = 0.000025, E = 0.480000
1515-th training, T = 0.000025, E = 0.490000
1516-th training, T = 0.000024, E = 0.490000
1517-th training, T = 0.000024, E = 0.490000
1518-th training, T = 0.000024, E = 0.480000
1519-th training, T = 0.000024, E = 0.490000
1520-th training, T = 0.000023, E = 0.490000
1521-th training, T = 0.000023, E = 0.490000
1522-th training, T = 0.000023, E = 0.490000
1523-th training, T = 0.000023, E = 0.490000
1524-th training, T = 0.000023, E = 0.490000
1525-th training, T = 0.000022, E = 0.480000
1526-th training, T = 0.000022, E = 0.490000
1527-th training, T = 0.000022, E = 0.490000
1528-th training, T = 0.000022, E = 0.490000
1529-th training, T = 0.000021, E = 0.490000
1530-th training, T = 0.000021, E = 0.480000
1531-th training, T = 0.000021, E = 0.490000
1532-th training, T = 0.000021, E = 0.490000
1533-th training, T = 0.000021, E = 0.490000
1534-th training, T = 0.000020, E = 0.490000
1535-th training, T = 0.000020, E = 0.490000
1536-th training, T = 0.000020, E = 0.490000
1537-th training, T = 0.000020, E = 0.480000
1538-th training, T = 0.000020, E = 0.480000
1539-th training, T = 0.000019, E = 0.490000
1540-th training, T = 0.000019, E = 0.490000
1541-th training, T = 0.000019, E = 0.480000
1542-th training, T = 0.000019, E = 0.490000
1543-th training, T = 0.000019, E = 0.480000
1544-th training, T = 0.000018, E = 0.490000
1545-th training, T = 0.000018, E = 0.490000
1546-th training, T = 0.000018, E = 0.490000
1547-th training, T = 0.000018, E = 0.490000
1548-th training, T = 0.000018, E = 0.480000
1549-th training, T = 0.000018, E = 0.490000
1550-th training, T = 0.000017, E = 0.480000
1551-th training, T = 0.000017, E = 0.480000
1552-th training, T = 0.000017, E = 0.490000
1553-th training, T = 0.000017, E = 0.490000
1554-th training, T = 0.000017, E = 0.480000
1555-th training, T = 0.000016, E = 0.490000
1556-th training, T = 0.000016, E = 0.490000
1557-th training, T = 0.000016, E = 0.490000
1558-th training, T = 0.000016, E = 0.490000
1559-th training, T = 0.000016, E = 0.490000
1560-th training, T = 0.000016, E = 0.490000
1561-th training, T = 0.000016, E = 0.490000
1562-th training, T = 0.000015, E = 0.490000
1563-th training, T = 0.000015, E = 0.490000
1564-th training, T = 0.000015, E = 0.480000
1565-th training, T = 0.000015, E = 0.480000
1566-th training, T = 0.000015, E = 0.480000
1567-th training, T = 0.000015, E = 0.490000
1568-th training, T = 0.000014, E = 0.490000
1569-th training, T = 0.000014, E = 0.490000
1570-th training, T = 0.000014, E = 0.490000
1571-th training, T = 0.000014, E = 0.490000
1572-th training, T = 0.000014, E = 0.490000
1573-th training, T = 0.000014, E = 0.490000
1574-th training, T = 0.000014, E = 0.490000
1575-th training, T = 0.000013, E = 0.490000
1576-th training, T = 0.000013, E = 0.490000
1577-th training, T = 0.000013, E = 0.490000
1578-th training, T = 0.000013, E = 0.480000
1579-th training, T = 0.000013, E = 0.490000
1580-th training, T = 0.000013, E = 0.490000
1581-th training, T = 0.000013, E = 0.490000
1582-th training, T = 0.000013, E = 0.490000
1583-th training, T = 0.000012, E = 0.490000
1584-th training, T = 0.000012, E = 0.490000
1585-th training, T = 0.000012, E = 0.490000
1586-th training, T = 0.000012, E = 0.490000
1587-th training, T = 0.000012, E = 0.490000
1588-th training, T = 0.000012, E = 0.490000
1589-th training, T = 0.000012, E = 0.480000
1590-th training, T = 0.000012, E = 0.490000
1591-th training, T = 0.000011, E = 0.490000
1592-th training, T = 0.000011, E = 0.490000
1593-th training, T = 0.000011, E = 0.490000
1594-th training, T = 0.000011, E = 0.500000
1595-th training, T = 0.000011, E = 0.490000
1596-th training, T = 0.000011, E = 0.490000
1597-th training, T = 0.000011, E = 0.490000
1598-th training, T = 0.000011, E = 0.490000
1599-th training, T = 0.000011, E = 0.480000
1600-th training, T = 0.000010, E = 0.490000
1601-th training, T = 0.000010, E = 0.490000
1602-th training, T = 0.000010, E = 0.490000
1603-th training, T = 0.000010, E = 0.490000
1604-th training, T = 0.000010, E = 0.490000
1605-th training, T = 0.000010, E = 0.490000
1606-th training, T = 0.000010, E = 0.490000
1607-th training, T = 0.000010, E = 0.490000
1608-th training, T = 0.000010, E = 0.490000
1609-th training, T = 0.000010, E = 0.490000
1610-th training, T = 0.000009, E = 0.490000
1611-th training, T = 0.000009, E = 0.490000
1612-th training, T = 0.000009, E = 0.490000
1613-th training, T = 0.000009, E = 0.500000
1614-th training, T = 0.000009, E = 0.490000
1615-th training, T = 0.000009, E = 0.490000
1616-th training, T = 0.000009, E = 0.490000
1617-th training, T = 0.000009, E = 0.490000
1618-th training, T = 0.000009, E = 0.490000
1619-th training, T = 0.000009, E = 0.490000
1620-th training, T = 0.000009, E = 0.490000
1621-th training, T = 0.000008, E = 0.490000
1622-th training, T = 0.000008, E = 0.490000
1623-th training, T = 0.000008, E = 0.480000
1624-th training, T = 0.000008, E = 0.490000
1625-th training, T = 0.000008, E = 0.490000
1626-th training, T = 0.000008, E = 0.490000
1627-th training, T = 0.000008, E = 0.490000
1628-th training, T = 0.000008, E = 0.490000
1629-th training, T = 0.000008, E = 0.490000
1630-th training, T = 0.000008, E = 0.480000
1631-th training, T = 0.000008, E = 0.480000
1632-th training, T = 0.000008, E = 0.490000
1633-th training, T = 0.000008, E = 0.490000
1634-th training, T = 0.000007, E = 0.490000
1635-th training, T = 0.000007, E = 0.490000
1636-th training, T = 0.000007, E = 0.490000
1637-th training, T = 0.000007, E = 0.490000
1638-th training, T = 0.000007, E = 0.490000
1639-th training, T = 0.000007, E = 0.490000
1640-th training, T = 0.000007, E = 0.490000
1641-th training, T = 0.000007, E = 0.490000
1642-th training, T = 0.000007, E = 0.490000
1643-th training, T = 0.000007, E = 0.500000
1644-th training, T = 0.000007, E = 0.490000
1645-th training, T = 0.000007, E = 0.490000
1646-th training, T = 0.000007, E = 0.490000
1647-th training, T = 0.000007, E = 0.480000
1648-th training, T = 0.000006, E = 0.490000
1649-th training, T = 0.000006, E = 0.490000
1650-th training, T = 0.000006, E = 0.490000
1651-th training, T = 0.000006, E = 0.490000
1652-th training, T = 0.000006, E = 0.490000
1653-th training, T = 0.000006, E = 0.490000
1654-th training, T = 0.000006, E = 0.490000
1655-th training, T = 0.000006, E = 0.490000
1656-th training, T = 0.000006, E = 0.490000
1657-th training, T = 0.000006, E = 0.500000
1658-th training, T = 0.000006, E = 0.490000
1659-th training, T = 0.000006, E = 0.490000
1660-th training, T = 0.000006, E = 0.490000
1661-th training, T = 0.000006, E = 0.490000
1662-th training, T = 0.000006, E = 0.490000
1663-th training, T = 0.000006, E = 0.490000
1664-th training, T = 0.000006, E = 0.490000
1665-th training, T = 0.000005, E = 0.490000
1666-th training, T = 0.000005, E = 0.490000
1667-th training, T = 0.000005, E = 0.490000
1668-th training, T = 0.000005, E = 0.480000
1669-th training, T = 0.000005, E = 0.490000
1670-th training, T = 0.000005, E = 0.490000
1671-th training, T = 0.000005, E = 0.490000
1672-th training, T = 0.000005, E = 0.490000
1673-th training, T = 0.000005, E = 0.500000
1674-th training, T = 0.000005, E = 0.490000
1675-th training, T = 0.000005, E = 0.490000
1676-th training, T = 0.000005, E = 0.490000
1677-th training, T = 0.000005, E = 0.490000
1678-th training, T = 0.000005, E = 0.500000
1679-th training, T = 0.000005, E = 0.490000
1680-th training, T = 0.000005, E = 0.490000
1681-th training, T = 0.000005, E = 0.490000
1682-th training, T = 0.000005, E = 0.490000
1683-th training, T = 0.000005, E = 0.490000
1684-th training, T = 0.000005, E = 0.480000
1685-th training, T = 0.000004, E = 0.490000
1686-th training, T = 0.000004, E = 0.490000
1687-th training, T = 0.000004, E = 0.490000
1688-th training, T = 0.000004, E = 0.490000
1689-th training, T = 0.000004, E = 0.480000
1690-th training, T = 0.000004, E = 0.490000
1691-th training, T = 0.000004, E = 0.480000
1692-th training, T = 0.000004, E = 0.490000
1693-th training, T = 0.000004, E = 0.490000
1694-th training, T = 0.000004, E = 0.490000
1695-th training, T = 0.000004, E = 0.490000
1696-th training, T = 0.000004, E = 0.490000
1697-th training, T = 0.000004, E = 0.490000
1698-th training, T = 0.000004, E = 0.490000
1699-th training, T = 0.000004, E = 0.490000
1700-th training, T = 0.000004, E = 0.490000
1701-th training, T = 0.000004, E = 0.490000
1702-th training, T = 0.000004, E = 0.490000
1703-th training, T = 0.000004, E = 0.490000
1704-th training, T = 0.000004, E = 0.490000
1705-th training, T = 0.000004, E = 0.490000
1706-th training, T = 0.000004, E = 0.490000
1707-th training, T = 0.000004, E = 0.480000
1708-th training, T = 0.000004, E = 0.490000
1709-th training, T = 0.000004, E = 0.490000
1710-th training, T = 0.000003, E = 0.480000
1711-th training, T = 0.000003, E = 0.480000
1712-th training, T = 0.000003, E = 0.490000
1713-th training, T = 0.000003, E = 0.490000
1714-th training, T = 0.000003, E = 0.490000
1715-th training, T = 0.000003, E = 0.490000
1716-th training, T = 0.000003, E = 0.490000
1717-th training, T = 0.000003, E = 0.490000
1718-th training, T = 0.000003, E = 0.490000
1719-th training, T = 0.000003, E = 0.490000
1720-th training, T = 0.000003, E = 0.480000
1721-th training, T = 0.000003, E = 0.490000
1722-th training, T = 0.000003, E = 0.490000
1723-th training, T = 0.000003, E = 0.490000
1724-th training, T = 0.000003, E = 0.490000
1725-th training, T = 0.000003, E = 0.490000
1726-th training, T = 0.000003, E = 0.490000
1727-th training, T = 0.000003, E = 0.490000
1728-th training, T = 0.000003, E = 0.490000
1729-th training, T = 0.000003, E = 0.490000
1730-th training, T = 0.000003, E = 0.490000
1731-th training, T = 0.000003, E = 0.490000
1732-th training, T = 0.000003, E = 0.490000
1733-th training, T = 0.000003, E = 0.490000
1734-th training, T = 0.000003, E = 0.490000
1735-th training, T = 0.000003, E = 0.490000
1736-th training, T = 0.000003, E = 0.480000
1737-th training, T = 0.000003, E = 0.490000
1738-th training, T = 0.000003, E = 0.490000
1739-th training, T = 0.000003, E = 0.490000
1740-th training, T = 0.000003, E = 0.490000
1741-th training, T = 0.000003, E = 0.490000
1742-th training, T = 0.000003, E = 0.490000
1743-th training, T = 0.000002, E = 0.490000
1744-th training, T = 0.000002, E = 0.490000
1745-th training, T = 0.000002, E = 0.490000
1746-th training, T = 0.000002, E = 0.490000
1747-th training, T = 0.000002, E = 0.490000
1748-th training, T = 0.000002, E = 0.490000
1749-th training, T = 0.000002, E = 0.490000
1750-th training, T = 0.000002, E = 0.480000
1751-th training, T = 0.000002, E = 0.500000
1752-th training, T = 0.000002, E = 0.490000
1753-th training, T = 0.000002, E = 0.500000
1754-th training, T = 0.000002, E = 0.490000
1755-th training, T = 0.000002, E = 0.490000
1756-th training, T = 0.000002, E = 0.490000
1757-th training, T = 0.000002, E = 0.500000
1758-th training, T = 0.000002, E = 0.490000
1759-th training, T = 0.000002, E = 0.490000
1760-th training, T = 0.000002, E = 0.490000
1761-th training, T = 0.000002, E = 0.490000
1762-th training, T = 0.000002, E = 0.490000
1763-th training, T = 0.000002, E = 0.490000
1764-th training, T = 0.000002, E = 0.490000
1765-th training, T = 0.000002, E = 0.490000
1766-th training, T = 0.000002, E = 0.490000
1767-th training, T = 0.000002, E = 0.490000
1768-th training, T = 0.000002, E = 0.490000
1769-th training, T = 0.000002, E = 0.490000
1770-th training, T = 0.000002, E = 0.490000
1771-th training, T = 0.000002, E = 0.490000
1772-th training, T = 0.000002, E = 0.490000
1773-th training, T = 0.000002, E = 0.490000
1774-th training, T = 0.000002, E = 0.490000
1775-th training, T = 0.000002, E = 0.490000
1776-th training, T = 0.000002, E = 0.490000
1777-th training, T = 0.000002, E = 0.490000
1778-th training, T = 0.000002, E = 0.490000
1779-th training, T = 0.000002, E = 0.490000
1780-th training, T = 0.000002, E = 0.490000
1781-th training, T = 0.000002, E = 0.490000
1782-th training, T = 0.000002, E = 0.500000
1783-th training, T = 0.000002, E = 0.490000
1784-th training, T = 0.000002, E = 0.480000
1785-th training, T = 0.000002, E = 0.490000
1786-th training, T = 0.000002, E = 0.490000
1787-th training, T = 0.000002, E = 0.490000
1788-th training, T = 0.000002, E = 0.490000
1789-th training, T = 0.000002, E = 0.490000
1790-th training, T = 0.000002, E = 0.490000
1791-th training, T = 0.000002, E = 0.490000
1792-th training, T = 0.000002, E = 0.490000
1793-th training, T = 0.000002, E = 0.490000
1794-th training, T = 0.000001, E = 0.490000
1795-th training, T = 0.000001, E = 0.490000
1796-th training, T = 0.000001, E = 0.490000
1797-th training, T = 0.000001, E = 0.490000
1798-th training, T = 0.000001, E = 0.490000
1799-th training, T = 0.000001, E = 0.490000
1800-th training, T = 0.000001, E = 0.490000
1801-th training, T = 0.000001, E = 0.480000
1802-th training, T = 0.000001, E = 0.480000
1803-th training, T = 0.000001, E = 0.490000
1804-th training, T = 0.000001, E = 0.480000
1805-th training, T = 0.000001, E = 0.490000
1806-th training, T = 0.000001, E = 0.490000
1807-th training, T = 0.000001, E = 0.480000
1808-th training, T = 0.000001, E = 0.480000
1809-th training, T = 0.000001, E = 0.490000
1810-th training, T = 0.000001, E = 0.490000
1811-th training, T = 0.000001, E = 0.490000
1812-th training, T = 0.000001, E = 0.480000
1813-th training, T = 0.000001, E = 0.480000
1814-th training, T = 0.000001, E = 0.490000
1815-th training, T = 0.000001, E = 0.480000
1816-th training, T = 0.000001, E = 0.490000
1817-th training, T = 0.000001, E = 0.480000
1818-th training, T = 0.000001, E = 0.490000
1819-th training, T = 0.000001, E = 0.500000
1820-th training, T = 0.000001, E = 0.490000
1821-th training, T = 0.000001, E = 0.490000
1822-th training, T = 0.000001, E = 0.490000
1823-th training, T = 0.000001, E = 0.490000
1824-th training, T = 0.000001, E = 0.490000
1825-th training, T = 0.000001, E = 0.490000
1826-th training, T = 0.000001, E = 0.490000
1827-th training, T = 0.000001, E = 0.490000
1828-th training, T = 0.000001, E = 0.490000
1829-th training, T = 0.000001, E = 0.490000
1830-th training, T = 0.000001, E = 0.490000
1831-th training, T = 0.000001, E = 0.480000
1832-th training, T = 0.000001, E = 0.490000
1833-th training, T = 0.000001, E = 0.490000
best parameter : 2.254878x + -0.650362y + -186.944457
 best error rate : 0.480000
